,src,dst,band0,band1,band2,band3,band4,band5,band6,band7,band8,band9,band10,band11,band12,band13,band14,band15,band16,band17,band18,band19,band20,band21,band22,band23
0,5,4,0.5933080199663322,0.0021674669934363296,0.0031848326343265655,0.001026434540444363,0.0009687233614635555,0.0009110121824827479,0.007446390979352197,0.0026654320234992977,0.0755942244561318,0.016840946472013656,0.1017934508225904,0.08522374689178655,0.07416710944447784,0.15380276532009418,0.1421121293494106,0.021434756318885938,0.061087282951184804,0.026111010707159377,0.07255366976925726,0.06245503789302994,0.026947822802381085,0.20701494567664078,0.12675188684096167,0.24216764923926468
1,4,5,0.5933080199663322,0.0021674669934363296,0.0031848326343265655,0.001026434540444363,0.0009687233614635555,0.0009110121824827479,0.007446390979352197,0.0026654320234992977,0.0755942244561318,0.016840946472013656,0.1017934508225904,0.08522374689178655,0.07416710944447784,0.15380276532009418,0.1421121293494106,0.021434756318885938,0.061087282951184804,0.026111010707159377,0.07255366976925726,0.06245503789302994,0.026947822802381085,0.20701494567664078,0.12675188684096167,0.24216764923926468
2,0,8,0.23000048381928243,0.11518986435486386,0.06852048280391282,0.051314307013492044,0.05543241185647967,0.0570425537500442,0.12848734443745594,0.28236266095398316,0.5364179886178801,0.8340633942113951,1.045575689621469,1.1400934096654074,1.2268324872281473,0.6824247981030812,0.7939730870642562,0.7083296974567377,0.8453978697632257,0.7852314923394919,0.8092649006033422,0.606866849245166,0.6743534774999083,0.5208466880834443,0.4230905464532683,0.4398498728292949
3,8,0,0.23000048381928243,0.11518986435486386,0.06852048280391282,0.051314307013492044,0.05543241185647967,0.0570425537500442,0.12848734443745594,0.28236266095398316,0.5364179886178801,0.8340633942113951,1.045575689621469,1.1400934096654074,1.2268324872281473,0.6824247981030812,0.7939730870642562,0.7083296974567377,0.8453978697632257,0.7852314923394919,0.8092649006033422,0.606866849245166,0.6743534774999083,0.5208466880834443,0.4230905464532683,0.4398498728292949
4,3,5,0.006253418465277505,0.0019803178844557106,0.001396610531335543,0.001817902137895438,0.0013718771689151968,0.0014675128369405351,0.016929986576726903,0.01532396691023243,0.006818988019289419,0.13843592724833315,0.09564803470654841,0.06838692264684294,0.1703197047444013,0.07489591919046402,0.0852130291014044,0.7176352128446859,0.6808278473361409,0.8499619995751936,0.8867083561231018,0.8410431490864169,0.8516991060625159,0.23537092124615358,0.020757062188568456,0.006633487801136823
5,5,3,0.006253418465277505,0.0019803178844557106,0.001396610531335543,0.001817902137895438,0.0013718771689151968,0.0014675128369405351,0.016929986576726903,0.01532396691023243,0.006818988019289419,0.13843592724833315,0.09564803470654841,0.06838692264684294,0.1703197047444013,0.07489591919046402,0.0852130291014044,0.7176352128446859,0.6808278473361409,0.8499619995751936,0.8867083561231018,0.8410431490864169,0.8516991060625159,0.23537092124615358,0.020757062188568456,0.006633487801136823
6,3,0,0.0009316233178330364,0.0009604789073234401,0.000935745544903094,0.0009275010907629787,0.0009810900426737285,0.0023661583382131096,0.0024222206263658946,0.005272328422603776,0.002454373997512344,0.004707583314005874,0.003907046817000672,0.0011443302346480129,0.0020866713428631988,0.002111404705283545,0.003367859516237127,0.0158004963595311,0.010803532705207175,0.0035360463806954805,0.02175711447576445,0.0032845905294219616,0.001977020102799665,0.004982948082285727,0.0018121310199973573,0.00403978252865653
7,0,3,0.0009316233178330364,0.0009604789073234401,0.000935745544903094,0.0009275010907629787,0.0009810900426737285,0.0023661583382131096,0.0024222206263658946,0.005272328422603776,0.002454373997512344,0.004707583314005874,0.003907046817000672,0.0011443302346480129,0.0020866713428631988,0.002111404705283545,0.003367859516237127,0.0158004963595311,0.010803532705207175,0.0035360463806954805,0.02175711447576445,0.0032845905294219616,0.001977020102799665,0.004982948082285727,0.0018121310199973573,0.00403978252865653
8,7,0,0.3226763928083193,0.23869261181920606,0.10370204195602711,0.016323194752014412,0.026974205055629454,0.0335738905947918,0.01981554552576728,0.06915448132728769,0.09449381112693227,0.2353659745736695,0.24006531343353524,0.11697478867619884,0.15196837427391852,0.4443175425278234,0.5133829837503978,0.25353345371682773,0.1930809937344318,0.09377901695298425,0.11622701668569038,0.1169789109032689,0.062170604225195956,0.11762857388951,0.03149546370606872,0.1259315636540202
9,0,7,0.3226763928083193,0.23869261181920606,0.10370204195602711,0.016323194752014412,0.026974205055629454,0.0335738905947918,0.01981554552576728,0.06915448132728769,0.09449381112693227,0.2353659745736695,0.24006531343353524,0.11697478867619884,0.15196837427391852,0.4443175425278234,0.5133829837503978,0.25353345371682773,0.1930809937344318,0.09377901695298425,0.11622701668569038,0.1169789109032689,0.062170604225195956,0.11762857388951,0.03149546370606872,0.1259315636540202
10,3,1,0.12190002557950376,0.1145418502594508,0.08297960647484715,0.09127270289438918,0.09964989274616042,0.10793969138404641,0.16614965984033095,0.3468235745393031,0.42230237663747333,0.4935707360062866,0.7896983375926063,0.6263971366576853,0.5330171512850825,0.37177871277601837,0.4845562498494844,0.5796255238753968,0.5485802073653784,0.6299117474576164,0.779023418371985,0.6128440784967496,0.5116170216735851,0.37995226461052867,0.26493553379260726,0.3156842712520874
11,1,3,0.12190002557950376,0.1145418502594508,0.08297960647484715,0.09127270289438918,0.09964989274616042,0.10793969138404641,0.16614965984033095,0.3468235745393031,0.42230237663747333,0.4935707360062866,0.7896983375926063,0.6263971366576853,0.5330171512850825,0.37177871277601837,0.4845562498494844,0.5796255238753968,0.5485802073653784,0.6299117474576164,0.779023418371985,0.6128440784967496,0.5116170216735851,0.37995226461052867,0.26493553379260726,0.3156842712520874
12,5,7,0.0795886624870177,0.057956863714182995,0.08009487197122078,0.03812482928013548,0.08977551002254425,0.1407270610538712,0.23965803739901356,0.02435576642072881,0.07087592335174377,0.13537888365317838,0.1487662282858977,0.08355506937382719,0.0796463736659985,0.08558897621019367,0.11722954230912841,0.12756973669166108,0.18367077377890412,0.3035533814303217,0.16975578408121741,0.08870455542974325,0.1479788829155167,0.13748121945890782,0.034041351144536346,0.026233028628433082
13,7,5,0.0795886624870177,0.057956863714182995,0.08009487197122078,0.03812482928013548,0.08977551002254425,0.1407270610538712,0.23965803739901356,0.02435576642072881,0.07087592335174377,0.13537888365317838,0.1487662282858977,0.08355506937382719,0.0796463736659985,0.08558897621019367,0.11722954230912841,0.12756973669166108,0.18367077377890412,0.3035533814303217,0.16975578408121741,0.08870455542974325,0.1479788829155167,0.13748121945890782,0.034041351144536346,0.026233028628433082
14,2,6,0.19182701225972026,0.16040987086798264,0.0670406032857621,0.07013227358830536,0.06190513280188424,0.05941200986991335,0.2032851546236526,0.6251901485715724,0.9309893193096613,1.2207546756360543,1.1800402633105085,1.5710466920321038,1.2870738891845561,1.4014607437061728,1.6703536154860354,1.7976875607892893,1.3819848696909784,1.4917202031867418,1.3644357246083287,1.2966160204063257,1.1863307818194166,0.9116478298969508,0.5919633494960794,0.5179652513614739
15,6,2,0.19182701225972026,0.16040987086798264,0.0670406032857621,0.07013227358830536,0.06190513280188424,0.05941200986991335,0.2032851546236526,0.6251901485715724,0.9309893193096613,1.2207546756360543,1.1800402633105085,1.5710466920321038,1.2870738891845561,1.4014607437061728,1.6703536154860354,1.7976875607892893,1.3819848696909784,1.4917202031867418,1.3644357246083287,1.2966160204063257,1.1863307818194166,0.9116478298969508,0.5919633494960794,0.5179652513614739
16,4,2,0.49177921612163955,0.27730716167526437,0.32655953070831356,0.1419497136028503,0.240118077940032,0.20415989120791886,0.6345665662651255,1.3764602609716872,2.2144125642009747,2.638166789212522,2.928068179032227,3.2584143875270954,3.1370799315016034,3.3728342198652723,3.2242238117626227,2.7993367987522237,3.0949021285661873,3.238281430516934,3.4081666525281507,2.8799007801640166,3.1250339595574808,2.9988682534058815,1.8731234917259307,1.1650468990112945
17,2,4,0.49177921612163955,0.27730716167526437,0.32655953070831356,0.1419497136028503,0.240118077940032,0.20415989120791886,0.6345665662651255,1.3764602609716872,2.2144125642009747,2.638166789212522,2.928068179032227,3.2584143875270954,3.1370799315016034,3.3728342198652723,3.2242238117626227,2.7993367987522237,3.0949021285661873,3.238281430516934,3.4081666525281507,2.8799007801640166,3.1250339595574808,2.9988682534058815,1.8731234917259307,1.1650468990112945
