,src,dst,band0,band1,band2,band3,band4,band5,band6,band7,band8,band9,band10,band11,band12,band13,band14,band15,band16,band17,band18,band19,band20,band21,band22,band23
0,5,4,0.040389233,0.000885554,0.000989267,0.000881565,0.000933422,0.001052293,0.019518085,0.042094123,0.038164179,0.378111542,0.423173468,0.488894327,0.37190389,0.314386769,0.521215447,0.433169057,0.537382788,0.700064612,0.529591509,0.435798594,0.182182358,0.782359688,0.104535242,0.007668418
1,4,5,0.040389233,0.000885554,0.000989267,0.000881565,0.000933422,0.001052293,0.019518085,0.042094123,0.038164179,0.378111542,0.423173468,0.488894327,0.37190389,0.314386769,0.521215447,0.433169057,0.537382788,0.700064612,0.529591509,0.435798594,0.182182358,0.782359688,0.104535242,0.007668418
2,0,8,0.292720219,0.12575024,0.054701698,0.044856892,0.043055468,0.070577045,0.215375468,0.513992997,1.068829173,1.008649009,1.28294173,0.836412777,0.893167204,0.770580226,0.715376715,0.94672566,0.860490268,1.776566191,1.188317511,1.198019511,0.877725858,1.088127864,1.132691167,0.958371092
3,8,0,0.292720219,0.12575024,0.054701698,0.044856892,0.043055468,0.070577045,0.215375468,0.513992997,1.068829173,1.008649009,1.28294173,0.836412777,0.893167204,0.770580226,0.715376715,0.94672566,0.860490268,1.776566191,1.188317511,1.198019511,0.877725858,1.088127864,1.132691167,0.958371092
4,3,5,0.018591844,0.037819531,0.001369018,0.001333915,0.001223819,0.001542938,0.036055604,0.05870823,0.621466523,1.019141625,1.955554173,1.735721417,0.815383666,1.341478434,1.980322555,1.708175906,1.614637487,0.523618409,0.622304209,0.402976458,0.555929157,0.560600254,0.655278724,0.011026342
5,5,3,0.018591844,0.037819531,0.001369018,0.001333915,0.001223819,0.001542938,0.036055604,0.05870823,0.621466523,1.019141625,1.955554173,1.735721417,0.815383666,1.341478434,1.980322555,1.708175906,1.614637487,0.523618409,0.622304209,0.402976458,0.555929157,0.560600254,0.655278724,0.011026342
6,3,0,0.006173347,0.000965333,0.000937411,0.001384176,0.000953367,0.001178345,0.001910722,0.003195174,0.002797074,0.006129469,0.004324056,0.970114652,0.013189965,0.0224452,0.011600755,0.032955367,0.296216162,0.172541788,0.033450799,0.014228696,0.031895894,0.017592205,0.003566149,0.005166528
7,0,3,0.006173347,0.000965333,0.000937411,0.001384176,0.000953367,0.001178345,0.001910722,0.003195174,0.002797074,0.006129469,0.004324056,0.970114652,0.013189965,0.0224452,0.011600755,0.032955367,0.296216162,0.172541788,0.033450799,0.014228696,0.031895894,0.017592205,0.003566149,0.005166528
8,7,0,0.511187946,0.176951208,0.008428717,0.007875047,0.013564132,0.00521679,0.031208194,0.093099631,0.255159174,0.205624005,0.887033747,0.830039981,0.399480515,0.290228701,0.763193431,0.639929922,0.590075634,0.48981658,0.579256719,1.00649815,0.447587629,0.72505159,0.196457326,0.451735371
9,0,7,0.511187946,0.176951208,0.008428717,0.007875047,0.013564132,0.00521679,0.031208194,0.093099631,0.255159174,0.205624005,0.887033747,0.830039981,0.399480515,0.290228701,0.763193431,0.639929922,0.590075634,0.48981658,0.579256719,1.00649815,0.447587629,0.72505159,0.196457326,0.451735371
10,3,1,0.494407099,0.095687682,0.036379509,0.111713015,0.074337857,0.141166057,0.24105653,0.435069408,1.690671458,4.414363005,4.738418267,3.035383361,0.83486585,1.337128849,2.374177809,2.38177602,2.51730086,1.639752911,0.788217906,1.214430977,0.964194206,0.613503719,0.356209642,0.38307942
11,1,3,0.494407099,0.095687682,0.036379509,0.111713015,0.074337857,0.141166057,0.24105653,0.435069408,1.690671458,4.414363005,4.738418267,3.035383361,0.83486585,1.337128849,2.374177809,2.38177602,2.51730086,1.639752911,0.788217906,1.214430977,0.964194206,0.613503719,0.356209642,0.38307942
12,5,7,0.034078665,0.032577212,0.041260426,0.068845827,0.069267861,0.047506373,0.056432915,0.058435384,0.059583413,0.032025137,0.156198932,0.131168074,0.124102791,0.074845255,0.048032121,0.038966762,0.090438183,0.073576759,0.14940809,0.147728729,0.143163739,0.065139266,0.051172247,0.037767674
13,7,5,0.034078665,0.032577212,0.041260426,0.068845827,0.069267861,0.047506373,0.056432915,0.058435384,0.059583413,0.032025137,0.156198932,0.131168074,0.124102791,0.074845255,0.048032121,0.038966762,0.090438183,0.073576759,0.14940809,0.147728729,0.143163739,0.065139266,0.051172247,0.037767674
14,2,6,0.26392855,0.228411459,0.123029755,0.036805532,0.026299353,0.081203691,0.285266409,0.896178885,1.639681907,1.610215302,2.006014785,1.921169154,1.801739056,2.065854291,2.056997157,2.842745883,2.569302017,2.858716168,2.81074468,2.691317773,2.451894332,1.974744364,1.392767957,0.902187089
15,6,2,0.26392855,0.228411459,0.123029755,0.036805532,0.026299353,0.081203691,0.285266409,0.896178885,1.639681907,1.610215302,2.006014785,1.921169154,1.801739056,2.065854291,2.056997157,2.842745883,2.569302017,2.858716168,2.81074468,2.691317773,2.451894332,1.974744364,1.392767957,0.902187089
16,4,2,0.281239931,0.133625287,0.096216621,0.061431907,0.039766952,0.081243581,0.621597362,2.154771076,2.861885813,3.832720875,4.847051789,4.045203534,3.258997671,3.919667104,4.952739049,4.728823172,3.949307628,3.954569094,3.409755632,2.796539918,2.804902418,2.350152175,1.671953563,1.312343713
17,2,4,0.281239931,0.133625287,0.096216621,0.061431907,0.039766952,0.081243581,0.621597362,2.154771076,2.861885813,3.832720875,4.847051789,4.045203534,3.258997671,3.919667104,4.952739049,4.728823172,3.949307628,3.954569094,3.409755632,2.796539918,2.804902418,2.350152175,1.671953563,1.312343713
18,7,4,0.317860374,0.160980922,0.283269525,0.151258977,0.04064373,0.068012928,0.266783863,0.877073261,1.506571996,1.922958611,1.626361901,0.932457872,1.019439203,1.071658159,1.215601344,1.086834637,1.274672572,1.560822939,1.704632095,1.652814431,1.881564155,1.502213635,1.049697221,0.376343626
19,4,7,0.317860374,0.160980922,0.283269525,0.151258977,0.04064373,0.068012928,0.266783863,0.877073261,1.506571996,1.922958611,1.626361901,0.932457872,1.019439203,1.071658159,1.215601344,1.086834637,1.274672572,1.560822939,1.704632095,1.652814431,1.881564155,1.502213635,1.049697221,0.376343626
20,6,5,0.05212322,0.007638899,0.480266161,0.480607618,0.533669046,0.172488335,0.053251304,0.090171719,0.395322401,0.702822593,0.877140275,0.820538227,0.868798518,1.131797635,1.443608321,1.345054955,1.560508607,1.061909089,1.236478077,1.230174688,1.383562186,0.238668725,1.221914306,0.557901309
21,5,6,0.05212322,0.007638899,0.480266161,0.480607618,0.533669046,0.172488335,0.053251304,0.090171719,0.395322401,0.702822593,0.877140275,0.820538227,0.868798518,1.131797635,1.443608321,1.345054955,1.560508607,1.061909089,1.236478077,1.230174688,1.383562186,0.238668725,1.221914306,0.557901309
22,8,2,0.001104948,0.001104948,0.000973311,0.00121265,0.001100959,0.01734409,0.001100959,0.031079748,0.405984948,0.739430272,1.266306881,1.315318695,0.463083225,0.865628873,0.904886831,0.702330353,0.412579532,0.573763892,0.639480762,0.925380621,1.710326764,3.404563574,1.271699185,0.0558593
